"sourceRow","accountNumber","sourceX","sourceY","sourceCrs","sectionCode","installationYear","installationAngleDeg","elevationM","outletCount","flowLps","metadataJson"
"1017","2450","783956.240933","2457029.41839","UNKNOWN","12","2017","0","1928.02","2","10","{""feature_name"":""<UNNAMED FEATURE>"",""feature_type"":""Unknown Point Feature"",""layer"":""Cabezal de riego"",""feature_description"":""Cabezal de riego"",""feature_layer_name"":""Hidrantes_ddr001.shp"",""index_in_layer"":1015}"
"1022","2451","783768.944449","2456432.14748","UNKNOWN","12","2017","0","1911.5","3","20","{""feature_name"":""<UNNAMED FEATURE>"",""feature_type"":""Unknown Point Feature"",""layer"":""Cabezal de riego"",""feature_description"":""Cabezal de riego"",""feature_layer_name"":""Hidrantes_ddr001.shp"",""index_in_layer"":1020}"
"977","2453","783612.888878","2454737.2543","UNKNOWN","11","2014","0","1908.42","3","10","{""feature_name"":""<UNNAMED FEATURE>"",""feature_type"":""Unknown Point Feature"",""layer"":""Cabezal de riego"",""feature_description"":""Cabezal de riego"",""feature_layer_name"":""Hidrantes_ddr001.shp"",""index_in_layer"":975}"
"976","2454","783784.71701","2454772.61839","UNKNOWN","11","2014","0","1917.48","3","20","{""feature_name"":""<UNNAMED FEATURE>"",""feature_type"":""Unknown Point Feature"",""layer"":""Cabezal de riego"",""feature_description"":""Cabezal de riego"",""feature_layer_name"":""Hidrantes_ddr001.shp"",""index_in_layer"":974}"
"975","2455","783955.484221","2455088.11047","UNKNOWN","11","2014","0","1917.15","4","10","{""feature_name"":""<UNNAMED FEATURE>"",""feature_type"":""Unknown Point Feature"",""layer"":""Cabezal de riego"",""feature_description"":""Cabezal de riego"",""feature_layer_name"":""Hidrantes_ddr001.shp"",""index_in_layer"":973}"
"983","2457","783705.553181","2455074.15529","UNKNOWN","11","2014","0","1910.61","3","10","{""feature_name"":""<UNNAMED FEATURE>"",""feature_type"":""Unknown Point Feature"",""layer"":""Cabezal de riego"",""feature_description"":""Cabezal de riego"",""feature_layer_name"":""Hidrantes_ddr001.shp"",""index_in_layer"":981}"
"951","2461","784525.665779","2454484.43359","UNKNOWN","11","2010","0","1928.05","3","10","{""feature_name"":""<UNNAMED FEATURE>"",""feature_type"":""Unknown Point Feature"",""layer"":""Cabezal de riego"",""feature_description"":""Cabezal de riego"",""feature_layer_name"":""Hidrantes_ddr001.shp"",""index_in_layer"":949}"
"974","2462","783897.28864","2455371.52107","UNKNOWN","11","2014","0","1909.71","3","10","{""feature_name"":""<UNNAMED FEATURE>"",""feature_type"":""Unknown Point Feature"",""layer"":""Cabezal de riego"",""feature_description"":""Cabezal de riego"",""feature_layer_name"":""Hidrantes_ddr001.shp"",""index_in_layer"":972}"
"982","2463","783648.559587","2455046.85798","UNKNOWN","11","2014","0","1910.85","3","10","{""feature_name"":""<UNNAMED FEATURE>"",""feature_type"":""Unknown Point Feature"",""layer"":""Cabezal de riego"",""feature_description"":""Cabezal de riego"",""feature_layer_name"":""Hidrantes_ddr001.shp"",""index_in_layer"":980}"
"996","2465","783604.215598","2454327.51895","UNKNOWN","11","2014","0","1913.74","3","10","{""feature_name"":""<UNNAMED FEATURE>"",""feature_type"":""Unknown Point Feature"",""layer"":""Cabezal de riego"",""feature_description"":""Cabezal de riego"",""feature_layer_name"":""Hidrantes_ddr001.shp"",""index_in_layer"":994}"
"1939","2468","784014.4049","2454352.192","UNKNOWN","11","2014","0","1911.85","3","10","{""feature_name"":""<UNNAMED FEATURE>"",""feature_type"":""Unknown Point Feature"",""layer"":""Cabezal de riego"",""feature_description"":""Cabezal de riego"",""feature_layer_name"":""Hidrantes_ddr001.shp"",""index_in_layer"":1937}"
"980","2470","783544.185893","2454723.81896","UNKNOWN","11","2014","0","1908.9399","3","10","{""feature_name"":""<UNNAMED FEATURE>"",""feature_type"":""Unknown Point Feature"",""layer"":""Cabezal de riego"",""feature_description"":""Cabezal de riego"",""feature_layer_name"":""Hidrantes_ddr001.shp"",""index_in_layer"":978}"
"997","2472","783622.317744","2454439.21777","UNKNOWN","11","2014","0","1915.26","3","10","{""feature_name"":""<UNNAMED FEATURE>"",""feature_type"":""Unknown Point Feature"",""layer"":""Cabezal de riego"",""feature_description"":""Cabezal de riego"",""feature_layer_name"":""Hidrantes_ddr001.shp"",""index_in_layer"":995}"
"986","2475","783287.40029","2454597.93333","UNKNOWN","11","2014","0","1906.35","3","10","{""feature_name"":""<UNNAMED FEATURE>"",""feature_type"":""Unknown Point Feature"",""layer"":""Cabezal de riego"",""feature_description"":""Cabezal de riego"",""feature_layer_name"":""Hidrantes_ddr001.shp"",""index_in_layer"":984}"
"992","2477","783459.334096","2454439.58831","UNKNOWN","11","2010","0","1912.16","3","10","{""feature_name"":""<UNNAMED FEATURE>"",""feature_type"":""Unknown Point Feature"",""layer"":""Cabezal de riego"",""feature_description"":""Cabezal de riego"",""feature_layer_name"":""Hidrantes_ddr001.shp"",""index_in_layer"":990}"
"994","2478","783511.981547","2454387.90449","UNKNOWN","11","2014","0","1912.87","3","10","{""feature_name"":""<UNNAMED FEATURE>"",""feature_type"":""Unknown Point Feature"",""layer"":""Cabezal de riego"",""feature_description"":""Cabezal de riego"",""feature_layer_name"":""Hidrantes_ddr001.shp"",""index_in_layer"":992}"
"995","2479","783560.013033","2454340.34817","UNKNOWN","11","2022","0","1913.04","3","10","{""feature_name"":""<UNNAMED FEATURE>"",""feature_type"":""Unknown Point Feature"",""layer"":""Cabezal de riego"",""feature_description"":""Cabezal de riego"",""feature_layer_name"":""Hidrantes_ddr001.shp"",""index_in_layer"":993}"
"990","2481","783624.710484","2454495.11271","UNKNOWN","11","2014","0","1913.3101","3","10","{""feature_name"":""<UNNAMED FEATURE>"",""feature_type"":""Unknown Point Feature"",""layer"":""Cabezal de riego"",""feature_description"":""Cabezal de riego"",""feature_layer_name"":""Hidrantes_ddr001.shp"",""index_in_layer"":988}"
"984","2482","783736.156047","2455122.47249","UNKNOWN","11","2014","0","1910.14","3","10","{""feature_name"":""<UNNAMED FEATURE>"",""feature_type"":""Unknown Point Feature"",""layer"":""Cabezal de riego"",""feature_description"":""Cabezal de riego"",""feature_layer_name"":""Hidrantes_ddr001.shp"",""index_in_layer"":982}"
"947","2485","784172.371821","2454074.52714","UNKNOWN","11","2014","0","1911.85","3","10","{""feature_name"":""<UNNAMED FEATURE>"",""feature_type"":""Unknown Point Feature"",""layer"":""Cabezal de riego"",""feature_description"":""Cabezal de riego"",""feature_layer_name"":""Hidrantes_ddr001.shp"",""index_in_layer"":945}"
"989","2488","783751.159286","2454187.22983","UNKNOWN","11","2014","0","1904.7","3","10","{""feature_name"":""<UNNAMED FEATURE>"",""feature_type"":""Unknown Point Feature"",""layer"":""Cabezal de riego"",""feature_description"":""Cabezal de riego"",""feature_layer_name"":""Hidrantes_ddr001.shp"",""index_in_layer"":987}"
"987","2489","783274.355857","2454668.50872","UNKNOWN","11","2014","0","1906.45","3","10","{""feature_name"":""<UNNAMED FEATURE>"",""feature_type"":""Unknown Point Feature"",""layer"":""Cabezal de riego"",""feature_description"":""Cabezal de riego"",""feature_layer_name"":""Hidrantes_ddr001.shp"",""index_in_layer"":985}"
"998","2490","783432.173947","2453978.87578","UNKNOWN","11","2014","0","1913.28","4","10","{""feature_name"":""<UNNAMED FEATURE>"",""feature_type"":""Unknown Point Feature"",""layer"":""Cabezal de riego"",""feature_description"":""Cabezal de riego"",""feature_layer_name"":""Hidrantes_ddr001.shp"",""index_in_layer"":996}"
"999","2495","783619.0766","2453991.68177","UNKNOWN","11","2014","0","1916.23","3","10","{""feature_name"":""<UNNAMED FEATURE>"",""feature_type"":""Unknown Point Feature"",""layer"":""Cabezal de riego"",""feature_description"":""Cabezal de riego"",""feature_layer_name"":""Hidrantes_ddr001.shp"",""index_in_layer"":997}"
"940","2500","784223.873115","2452562.70005","UNKNOWN","11","2014","0","1923.04","3","20","{""feature_name"":""<UNNAMED FEATURE>"",""feature_type"":""Unknown Point Feature"",""layer"":""Cabezal de riego"",""feature_description"":""Cabezal de riego"",""feature_layer_name"":""Hidrantes_ddr001.shp"",""index_in_layer"":938}"
"945","2501","783960.922261","2453019.59127","UNKNOWN","11","","0","1918.37","0","10","{""feature_name"":""<UNNAMED FEATURE>"",""feature_type"":""Unknown Point Feature"",""layer"":""Cabezal de riego"",""feature_description"":""Cabezal de riego"",""feature_layer_name"":""Hidrantes_ddr001.shp"",""index_in_layer"":943,""invalid_installation_year"":""0""}"
"943","2504","784283.682962","2452748.07443","UNKNOWN","11","2014","0","1922.66","3","10","{""feature_name"":""<UNNAMED FEATURE>"",""feature_type"":""Unknown Point Feature"",""layer"":""Cabezal de riego"",""feature_description"":""Cabezal de riego"",""feature_layer_name"":""Hidrantes_ddr001.shp"",""index_in_layer"":941}"
"938","2505","784200.77959","2452418.88388","UNKNOWN","11","2010","0","1920.98","1","10","{""feature_name"":""<UNNAMED FEATURE>"",""feature_type"":""Unknown Point Feature"",""layer"":""Cabezal de riego"",""feature_description"":""Cabezal de riego"",""feature_layer_name"":""Hidrantes_ddr001.shp"",""index_in_layer"":936}"
"939","2508","784218.281249","2452552.29258","UNKNOWN","11","2010","0","1921.62","1","10","{""feature_name"":""<UNNAMED FEATURE>"",""feature_type"":""Unknown Point Feature"",""layer"":""Cabezal de riego"",""feature_description"":""Cabezal de riego"",""feature_layer_name"":""Hidrantes_ddr001.shp"",""index_in_layer"":937}"
"313","251","781329.273044","2462865.75081","UNKNOWN","17","2017","0","1925.05","1","10","{""feature_name"":""<UNNAMED FEATURE>"",""feature_type"":""Unknown Point Feature"",""layer"":""Cabezal de riego"",""feature_description"":""Cabezal de riego"",""feature_layer_name"":""Hidrantes_ddr001.shp"",""index_in_layer"":311}"
"942","2510","784031.953396","2452569.41255","UNKNOWN","11","2014","0","1920.72","3","10","{""feature_name"":""<UNNAMED FEATURE>"",""feature_type"":""Unknown Point Feature"",""layer"":""Cabezal de riego"",""feature_description"":""Cabezal de riego"",""feature_layer_name"":""Hidrantes_ddr001.shp"",""index_in_layer"":940}"
"971","2512","783779.330125","2452462.54834","UNKNOWN","11","2010","0","1916.05","2","10","{""feature_name"":""<UNNAMED FEATURE>"",""feature_type"":""Unknown Point Feature"",""layer"":""Cabezal de riego"",""feature_description"":""Cabezal de riego"",""feature_layer_name"":""Hidrantes_ddr001.shp"",""index_in_layer"":969}"
"969","2513","783834.579908","2452290.45438","UNKNOWN","11","2010","0","1915.28","2","10","{""feature_name"":""<UNNAMED FEATURE>"",""feature_type"":""Unknown Point Feature"",""layer"":""Cabezal de riego"",""feature_description"":""Cabezal de riego"",""feature_layer_name"":""Hidrantes_ddr001.shp"",""index_in_layer"":967}"
"890","2514","782018.754884","2450216.10796","UNKNOWN","10","2010","0","1905.64","1","10","{""feature_name"":""<UNNAMED FEATURE>"",""feature_type"":""Unknown Point Feature"",""layer"":""Cabezal de riego"",""feature_description"":""Cabezal de riego"",""feature_layer_name"":""Hidrantes_ddr001.shp"",""index_in_layer"":888}"
"1886","2515","783701.841743","2452642.40052","UNKNOWN","11","","0","1918.37","3","20","{""feature_name"":""<UNNAMED FEATURE>"",""feature_type"":""Unknown Point Feature"",""layer"":""Cabezal de riego"",""feature_description"":""Cabezal de riego"",""feature_layer_name"":""Hidrantes_ddr001.shp"",""index_in_layer"":1884,""invalid_installation_year"":""0""}"
"755","2517","781724.149683","2451229.96967","UNKNOWN","9","2014","0","1887.7","3","10","{""feature_name"":""<UNNAMED FEATURE>"",""feature_type"":""Unknown Point Feature"",""layer"":""Cabezal de riego"",""feature_description"":""Cabezal de riego"",""feature_layer_name"":""Hidrantes_ddr001.shp"",""index_in_layer"":753}"
"1004","2518","783113.090104","2452600.94128","UNKNOWN","11","","0","1908.03","3","10","{""feature_name"":""<UNNAMED FEATURE>"",""feature_type"":""Unknown Point Feature"",""layer"":""Cabezal de riego"",""feature_description"":""Cabezal de riego"",""feature_layer_name"":""Hidrantes_ddr001.shp"",""index_in_layer"":1002,""invalid_installation_year"":""0""}"
"936","2520","784336.388482","2451977.30234","UNKNOWN","10","2010","0","1920.96","3","10","{""feature_name"":""<UNNAMED FEATURE>"",""feature_type"":""Unknown Point Feature"",""layer"":""Cabezal de riego"",""feature_description"":""Cabezal de riego"",""feature_layer_name"":""Hidrantes_ddr001.shp"",""index_in_layer"":934}"
"908","2522","783107.152124","2451603.52645","UNKNOWN","10","2010","0","1916.48","4","10","{""feature_name"":""<UNNAMED FEATURE>"",""feature_type"":""Unknown Point Feature"",""layer"":""Cabezal de riego"",""feature_description"":""Cabezal de riego"",""feature_layer_name"":""Hidrantes_ddr001.shp"",""index_in_layer"":906}"
"907","2523","782886.459555","2451516.64932","UNKNOWN","10","2010","0","1911.25","1","10","{""feature_name"":""<UNNAMED FEATURE>"",""feature_type"":""Unknown Point Feature"",""layer"":""Cabezal de riego"",""feature_description"":""Cabezal de riego"",""feature_layer_name"":""Hidrantes_ddr001.shp"",""index_in_layer"":905}"
"838","2524","783767.436575","2451170.32493","UNKNOWN","10","2010","0","1929.1801","2","10","{""feature_name"":""<UNNAMED FEATURE>"",""feature_type"":""Unknown Point Feature"",""layer"":""Cabezal de riego"",""feature_description"":""Cabezal de riego"",""feature_layer_name"":""Hidrantes_ddr001.shp"",""index_in_layer"":836}"
"839","2528","783799.973259","2451061.09532","UNKNOWN","10","2014","0","1930.27","3","10","{""feature_name"":""<UNNAMED FEATURE>"",""feature_type"":""Unknown Point Feature"",""layer"":""Cabezal de riego"",""feature_description"":""Cabezal de riego"",""feature_layer_name"":""Hidrantes_ddr001.shp"",""index_in_layer"":837}"
"1911","2529","782981.748077","2451153.59887","UNKNOWN","10","2010","0","1916.48","3","10","{""feature_name"":""<UNNAMED FEATURE>"",""feature_type"":""Unknown Point Feature"",""layer"":""Cabezal de riego"",""feature_description"":""Cabezal de riego"",""feature_layer_name"":""Hidrantes_ddr001.shp"",""index_in_layer"":1909}"
"1002","2530","783684.925539","2452003.94194","UNKNOWN","11","","0","1925.47","0","10","{""feature_name"":""<UNNAMED FEATURE>"",""feature_type"":""Unknown Point Feature"",""layer"":""Cabezal de riego"",""feature_description"":""Cabezal de riego"",""feature_layer_name"":""Hidrantes_ddr001.shp"",""index_in_layer"":1000,""invalid_installation_year"":""0""}"
"874","2532","782006.593494","2449681.20914","UNKNOWN","10","2010","0","1900.88","1","10","{""feature_name"":""<UNNAMED FEATURE>"",""feature_type"":""Unknown Point Feature"",""layer"":""Cabezal de riego"",""feature_description"":""Cabezal de riego"",""feature_layer_name"":""Hidrantes_ddr001.shp"",""index_in_layer"":872}"
"756","2533","782158.705766","2451680.49534","UNKNOWN","9","2010","0","1911.37","2","10","{""feature_name"":""<UNNAMED FEATURE>"",""feature_type"":""Unknown Point Feature"",""layer"":""Cabezal de riego"",""feature_description"":""Cabezal de riego"",""feature_layer_name"":""Hidrantes_ddr001.shp"",""index_in_layer"":754}"
"844","2535","783241.593331","2450830.91116","UNKNOWN","10","2014","0","1921.6899","3","10","{""feature_name"":""<UNNAMED FEATURE>"",""feature_type"":""Unknown Point Feature"",""layer"":""Cabezal de riego"",""feature_description"":""Cabezal de riego"",""feature_layer_name"":""Hidrantes_ddr001.shp"",""index_in_layer"":842}"
"846","2536","782206.538088","2450509.26839","UNKNOWN","10","2010","0","1892.65","2","10","{""feature_name"":""<UNNAMED FEATURE>"",""feature_type"":""Unknown Point Feature"",""layer"":""Cabezal de riego"",""feature_description"":""Cabezal de riego"",""feature_layer_name"":""Hidrantes_ddr001.shp"",""index_in_layer"":844}"
"970","2539","783838.546313","2452293.73995","UNKNOWN","11","2014","0","1916.79","3","10","{""feature_name"":""<UNNAMED FEATURE>"",""feature_type"":""Unknown Point Feature"",""layer"":""Cabezal de riego"",""feature_description"":""Cabezal de riego"",""feature_layer_name"":""Hidrantes_ddr001.shp"",""index_in_layer"":968}"
"1914","254","779290.991606","2448050.9785","UNKNOWN","3","","20","1840.255","0","10","{""feature_name"":""<UNNAMED FEATURE>"",""feature_type"":""Unknown Point Feature"",""layer"":""Cabezal de riego"",""feature_description"":""Cabezal de riego"",""feature_layer_name"":""Hidrantes_ddr001.shp"",""index_in_layer"":1912,""invalid_installation_year"":""0""}"
"915","2540","783894.098525","2450948.65967","UNKNOWN","10","2010","0","1930.41","3","10","{""feature_name"":""<UNNAMED FEATURE>"",""feature_type"":""Unknown Point Feature"",""layer"":""Cabezal de riego"",""feature_description"":""Cabezal de riego"",""feature_layer_name"":""Hidrantes_ddr001.shp"",""index_in_layer"":913}"
"841","2541","783307.257856","2450842.07165","UNKNOWN","10","2010","0","1923.83","3","10","{""feature_name"":""<UNNAMED FEATURE>"",""feature_type"":""Unknown Point Feature"",""layer"":""Cabezal de riego"",""feature_description"":""Cabezal de riego"",""feature_layer_name"":""Hidrantes_ddr001.shp"",""index_in_layer"":839}"
"913","2543","783977.079755","2450716.34075","UNKNOWN","10","2014","0","1931.3199","3","10","{""feature_name"":""<UNNAMED FEATURE>"",""feature_type"":""Unknown Point Feature"",""layer"":""Cabezal de riego"",""feature_description"":""Cabezal de riego"",""feature_layer_name"":""Hidrantes_ddr001.shp"",""index_in_layer"":911}"
"912","2544","783995.579349","2450572.83632","UNKNOWN","10","2010","0","1929.86","2","10","{""feature_name"":""<UNNAMED FEATURE>"",""feature_type"":""Unknown Point Feature"",""layer"":""Cabezal de riego"",""feature_description"":""Cabezal de riego"",""feature_layer_name"":""Hidrantes_ddr001.shp"",""index_in_layer"":910}"
"875","2545","782082.153434","2449825.51924","UNKNOWN","10","2010","0","1904.8199","2","10","{""feature_name"":""<UNNAMED FEATURE>"",""feature_type"":""Unknown Point Feature"",""layer"":""Cabezal de riego"",""feature_description"":""Cabezal de riego"",""feature_layer_name"":""Hidrantes_ddr001.shp"",""index_in_layer"":873}"
"911","2546","783771.766576","2450600.58631","UNKNOWN","10","","0","1928.27","2","10","{""feature_name"":""<UNNAMED FEATURE>"",""feature_type"":""Unknown Point Feature"",""layer"":""Cabezal de riego"",""feature_description"":""Cabezal de riego"",""feature_layer_name"":""Hidrantes_ddr001.shp"",""index_in_layer"":909,""invalid_installation_year"":""0""}"
"1003","2548","782768.596633","2452641.29322","UNKNOWN","11","","0","1907.09","3","10","{""feature_name"":""<UNNAMED FEATURE>"",""feature_type"":""Unknown Point Feature"",""layer"":""Cabezal de riego"",""feature_description"":""Cabezal de riego"",""feature_layer_name"":""Hidrantes_ddr001.shp"",""index_in_layer"":1001,""invalid_installation_year"":""0""}"
"909","2549","783461.152359","2450649.9296","UNKNOWN","10","2010","0","1925.87","3","10","{""feature_name"":""<UNNAMED FEATURE>"",""feature_type"":""Unknown Point Feature"",""layer"":""Cabezal de riego"",""feature_description"":""Cabezal de riego"",""feature_layer_name"":""Hidrantes_ddr001.shp"",""index_in_layer"":907}"
"1286","2550","778366.836774","2455592.34359","UNKNOWN","7","2014","0","1917.3199","3","10","{""feature_name"":""<UNNAMED FEATURE>"",""feature_type"":""Unknown Point Feature"",""layer"":""Cabezal de riego"",""feature_description"":""Cabezal de riego"",""feature_layer_name"":""Hidrantes_ddr001.shp"",""index_in_layer"":1284}"
"852","2553","782749.820254","2450604.72097","UNKNOWN","10","2010","0","1898.34","3","10","{""feature_name"":""<UNNAMED FEATURE>"",""feature_type"":""Unknown Point Feature"",""layer"":""Cabezal de riego"",""feature_description"":""Cabezal de riego"",""feature_layer_name"":""Hidrantes_ddr001.shp"",""index_in_layer"":850}"
"855","2554","782717.800213","2450462.52141","UNKNOWN","10","2010","0","1902.15","3","10","{""feature_name"":""<UNNAMED FEATURE>"",""feature_type"":""Unknown Point Feature"",""layer"":""Cabezal de riego"",""feature_description"":""Cabezal de riego"",""feature_layer_name"":""Hidrantes_ddr001.shp"",""index_in_layer"":853}"
"878","2556","782158.607544","2450034.78339","UNKNOWN","10","2010","0","1895.66","1","10","{""feature_name"":""<UNNAMED FEATURE>"",""feature_type"":""Unknown Point Feature"",""layer"":""Cabezal de riego"",""feature_description"":""Cabezal de riego"",""feature_layer_name"":""Hidrantes_ddr001.shp"",""index_in_layer"":876}"
"847","2557","782199.112173","2450520.32697","UNKNOWN","10","2010","0","1890.13","1","10","{""feature_name"":""<UNNAMED FEATURE>"",""feature_type"":""Unknown Point Feature"",""layer"":""Cabezal de riego"",""feature_description"":""Cabezal de riego"",""feature_layer_name"":""Hidrantes_ddr001.shp"",""index_in_layer"":845}"
"906","2559","781929.761633","2450732.56483","UNKNOWN","10","2010","0","1905.77","3","10","{""feature_name"":""<UNNAMED FEATURE>"",""feature_type"":""Unknown Point Feature"",""layer"":""Cabezal de riego"",""feature_description"":""Cabezal de riego"",""feature_layer_name"":""Hidrantes_ddr001.shp"",""index_in_layer"":904}"
"849","2560","782254.950222","2450589.9269","UNKNOWN","10","","0","1892.25","1","10","{""feature_name"":""<UNNAMED FEATURE>"",""feature_type"":""Unknown Point Feature"",""layer"":""Cabezal de riego"",""feature_description"":""Cabezal de riego"",""feature_layer_name"":""Hidrantes_ddr001.shp"",""index_in_layer"":847,""invalid_installation_year"":""0""}"
"896","2561","782383.346601","2450414.16037","UNKNOWN","10","2010","0","1902.59","2","10","{""feature_name"":""<UNNAMED FEATURE>"",""feature_type"":""Unknown Point Feature"",""layer"":""Cabezal de riego"",""feature_description"":""Cabezal de riego"",""feature_layer_name"":""Hidrantes_ddr001.shp"",""index_in_layer"":894}"
"848","2562","782190.907453","2450540.2367","UNKNOWN","10","2010","0","1891.59","2","10","{""feature_name"":""<UNNAMED FEATURE>"",""feature_type"":""Unknown Point Feature"",""layer"":""Cabezal de riego"",""feature_description"":""Cabezal de riego"",""feature_layer_name"":""Hidrantes_ddr001.shp"",""index_in_layer"":846}"
"894","2564","782296.868595","2450291.70351","UNKNOWN","10","2010","0","1908.64","1","10","{""feature_name"":""<UNNAMED FEATURE>"",""feature_type"":""Unknown Point Feature"",""layer"":""Cabezal de riego"",""feature_description"":""Cabezal de riego"",""feature_layer_name"":""Hidrantes_ddr001.shp"",""index_in_layer"":892}"
"840","2565","783867.692223","2451055.6731","UNKNOWN","10","2022","0","1931.15","3","10","{""feature_name"":""<UNNAMED FEATURE>"",""feature_type"":""Unknown Point Feature"",""layer"":""Cabezal de riego"",""feature_description"":""Cabezal de riego"",""feature_layer_name"":""Hidrantes_ddr001.shp"",""index_in_layer"":838}"
"868","2566","782130.71653","2449490.62496","UNKNOWN","10","2010","0","1897.71","2","10","{""feature_name"":""<UNNAMED FEATURE>"",""feature_type"":""Unknown Point Feature"",""layer"":""Cabezal de riego"",""feature_description"":""Cabezal de riego"",""feature_layer_name"":""Hidrantes_ddr001.shp"",""index_in_layer"":866}"
"858","2570","781619.035353","2449691.41886","UNKNOWN","10","2014","0","1895.38","3","10","{""feature_name"":""<UNNAMED FEATURE>"",""feature_type"":""Unknown Point Feature"",""layer"":""Cabezal de riego"",""feature_description"":""Cabezal de riego"",""feature_layer_name"":""Hidrantes_ddr001.shp"",""index_in_layer"":856}"
"900","2573","782189.589805","2450292.3204","UNKNOWN","10","2010","0","1897.4399","1","10","{""feature_name"":""<UNNAMED FEATURE>"",""feature_type"":""Unknown Point Feature"",""layer"":""Cabezal de riego"",""feature_description"":""Cabezal de riego"",""feature_layer_name"":""Hidrantes_ddr001.shp"",""index_in_layer"":898}"
"873","2577","782016.146755","2449678.16736","UNKNOWN","10","2010","0","1900","1","10","{""feature_name"":""<UNNAMED FEATURE>"",""feature_type"":""Unknown Point Feature"",""layer"":""Cabezal de riego"",""feature_description"":""Cabezal de riego"",""feature_layer_name"":""Hidrantes_ddr001.shp"",""index_in_layer"":871}"
"903","2580","782195.849026","2450323.12878","UNKNOWN","10","2010","0","1896.58","1","10","{""feature_name"":""<UNNAMED FEATURE>"",""feature_type"":""Unknown Point Feature"",""layer"":""Cabezal de riego"",""feature_description"":""Cabezal de riego"",""feature_layer_name"":""Hidrantes_ddr001.shp"",""index_in_layer"":901}"
"870","2588","782134.352718","2449695.91898","UNKNOWN","10","2010","0","1897.87","1","10","{""feature_name"":""<UNNAMED FEATURE>"",""feature_type"":""Unknown Point Feature"",""layer"":""Cabezal de riego"",""feature_description"":""Cabezal de riego"",""feature_layer_name"":""Hidrantes_ddr001.shp"",""index_in_layer"":868}"
"885","2590","781962.311795","2449938.94279","UNKNOWN","10","","0","1896.65","2","10","{""feature_name"":""<UNNAMED FEATURE>"",""feature_type"":""Unknown Point Feature"",""layer"":""Cabezal de riego"",""feature_description"":""Cabezal de riego"",""feature_layer_name"":""Hidrantes_ddr001.shp"",""index_in_layer"":883,""invalid_installation_year"":""0""}"
"882","2592","782270.653461","2450079.13188","UNKNOWN","10","2010","0","1895.33","1","10","{""feature_name"":""<UNNAMED FEATURE>"",""feature_type"":""Unknown Point Feature"",""layer"":""Cabezal de riego"",""feature_description"":""Cabezal de riego"",""feature_layer_name"":""Hidrantes_ddr001.shp"",""index_in_layer"":880}"
"893","2593","782184.139782","2450199.35955","UNKNOWN","10","2010","0","1909.52","1","10","{""feature_name"":""<UNNAMED FEATURE>"",""feature_type"":""Unknown Point Feature"",""layer"":""Cabezal de riego"",""feature_description"":""Cabezal de riego"",""feature_layer_name"":""Hidrantes_ddr001.shp"",""index_in_layer"":891}"
"883","2595","782305.715056","2450098.60181","UNKNOWN","10","2010","0","1895.9399","2","10","{""feature_name"":""<UNNAMED FEATURE>"",""feature_type"":""Unknown Point Feature"",""layer"":""Cabezal de riego"",""feature_description"":""Cabezal de riego"",""feature_layer_name"":""Hidrantes_ddr001.shp"",""index_in_layer"":881}"
"901","2598","782193.817367","2450269.6795","UNKNOWN","10","2010","0","1897.8","1","10","{""feature_name"":""<UNNAMED FEATURE>"",""feature_type"":""Unknown Point Feature"",""layer"":""Cabezal de riego"",""feature_description"":""Cabezal de riego"",""feature_layer_name"":""Hidrantes_ddr001.shp"",""index_in_layer"":899}"
"887","2599","781967.402408","2450029.01571","UNKNOWN","10","","0","1902.05","0","10","{""feature_name"":""<UNNAMED FEATURE>"",""feature_type"":""Unknown Point Feature"",""layer"":""Cabezal de riego"",""feature_description"":""Cabezal de riego"",""feature_layer_name"":""Hidrantes_ddr001.shp"",""index_in_layer"":885,""invalid_installation_year"":""0""}"
"879","2602","782202.390791","2450051.52887","UNKNOWN","10","2010","0","1894.28","2","10","{""feature_name"":""<UNNAMED FEATURE>"",""feature_type"":""Unknown Point Feature"",""layer"":""Cabezal de riego"",""feature_description"":""Cabezal de riego"",""feature_layer_name"":""Hidrantes_ddr001.shp"",""index_in_layer"":877}"
"914","2603","783942.073565","2450790.83991","UNKNOWN","10","2010","0","1932.12","3","10","{""feature_name"":""<UNNAMED FEATURE>"",""feature_type"":""Unknown Point Feature"",""layer"":""Cabezal de riego"",""feature_description"":""Cabezal de riego"",""feature_layer_name"":""Hidrantes_ddr001.shp"",""index_in_layer"":912}"
"1001","2604","784442.918612","2452989.11258","UNKNOWN","11","","0","1928.6801","0","10","{""feature_name"":""<UNNAMED FEATURE>"",""feature_type"":""Unknown Point Feature"",""layer"":""Cabezal de riego"",""feature_description"":""Cabezal de riego"",""feature_layer_name"":""Hidrantes_ddr001.shp"",""index_in_layer"":999,""invalid_installation_year"":""0""}"
"932","2607","782248.622528","2449737.31501","UNKNOWN","10","2010","0","1886.1801","1","10","{""feature_name"":""<UNNAMED FEATURE>"",""feature_type"":""Unknown Point Feature"",""layer"":""Cabezal de riego"",""feature_description"":""Cabezal de riego"",""feature_layer_name"":""Hidrantes_ddr001.shp"",""index_in_layer"":930}"
