"sourceRow","originalAccount","normalizedAccount","field","originalValue","normalizedValue","reasonCode","reasonDescription","suggestedAction","severity"
"1761","0","0","account_number","0","0","ACCOUNT_INVALID_FORMAT","La cuenta es cero o excede 50 caracteres.","Corregir la cuenta en el archivo fuente.","error"
"1762","0","0","account_number","0","0","ACCOUNT_INVALID_FORMAT","La cuenta es cero o excede 50 caracteres.","Corregir la cuenta en el archivo fuente.","error"
"1763","0","0","account_number","0","0","ACCOUNT_INVALID_FORMAT","La cuenta es cero o excede 50 caracteres.","Corregir la cuenta en el archivo fuente.","error"
"1764","0","0","account_number","0","0","ACCOUNT_INVALID_FORMAT","La cuenta es cero o excede 50 caracteres.","Corregir la cuenta en el archivo fuente.","error"
"1765","0","0","account_number","0","0","ACCOUNT_INVALID_FORMAT","La cuenta es cero o excede 50 caracteres.","Corregir la cuenta en el archivo fuente.","error"
"1766","0","0","account_number","0","0","ACCOUNT_INVALID_FORMAT","La cuenta es cero o excede 50 caracteres.","Corregir la cuenta en el archivo fuente.","error"
"1767","0","0","account_number","0","0","ACCOUNT_INVALID_FORMAT","La cuenta es cero o excede 50 caracteres.","Corregir la cuenta en el archivo fuente.","error"
"1768","0","0","account_number","0","0","ACCOUNT_INVALID_FORMAT","La cuenta es cero o excede 50 caracteres.","Corregir la cuenta en el archivo fuente.","error"
"1769","0","0","account_number","0","0","ACCOUNT_INVALID_FORMAT","La cuenta es cero o excede 50 caracteres.","Corregir la cuenta en el archivo fuente.","error"
"1770","0","0","account_number","0","0","ACCOUNT_INVALID_FORMAT","La cuenta es cero o excede 50 caracteres.","Corregir la cuenta en el archivo fuente.","error"
"1771","0","0","account_number","0","0","ACCOUNT_INVALID_FORMAT","La cuenta es cero o excede 50 caracteres.","Corregir la cuenta en el archivo fuente.","error"
"1772","0","0","account_number","0","0","ACCOUNT_INVALID_FORMAT","La cuenta es cero o excede 50 caracteres.","Corregir la cuenta en el archivo fuente.","error"
"1773","0","0","account_number","0","0","ACCOUNT_INVALID_FORMAT","La cuenta es cero o excede 50 caracteres.","Corregir la cuenta en el archivo fuente.","error"
"1774","0","0","account_number","0","0","ACCOUNT_INVALID_FORMAT","La cuenta es cero o excede 50 caracteres.","Corregir la cuenta en el archivo fuente.","error"
"1775","0","0","account_number","0","0","ACCOUNT_INVALID_FORMAT","La cuenta es cero o excede 50 caracteres.","Corregir la cuenta en el archivo fuente.","error"
"1776","0","0","account_number","0","0","ACCOUNT_INVALID_FORMAT","La cuenta es cero o excede 50 caracteres.","Corregir la cuenta en el archivo fuente.","error"
"1777","0","0","account_number","0","0","ACCOUNT_INVALID_FORMAT","La cuenta es cero o excede 50 caracteres.","Corregir la cuenta en el archivo fuente.","error"
"1778","0","0","account_number","0","0","ACCOUNT_INVALID_FORMAT","La cuenta es cero o excede 50 caracteres.","Corregir la cuenta en el archivo fuente.","error"
"1779","0","0","account_number","0","0","ACCOUNT_INVALID_FORMAT","La cuenta es cero o excede 50 caracteres.","Corregir la cuenta en el archivo fuente.","error"
"1780","0","0","account_number","0","0","ACCOUNT_INVALID_FORMAT","La cuenta es cero o excede 50 caracteres.","Corregir la cuenta en el archivo fuente.","error"
"1781","0","0","account_number","0","0","ACCOUNT_INVALID_FORMAT","La cuenta es cero o excede 50 caracteres.","Corregir la cuenta en el archivo fuente.","error"
"1782","0","0","account_number","0","0","ACCOUNT_INVALID_FORMAT","La cuenta es cero o excede 50 caracteres.","Corregir la cuenta en el archivo fuente.","error"
"1783","0","0","account_number","0","0","ACCOUNT_INVALID_FORMAT","La cuenta es cero o excede 50 caracteres.","Corregir la cuenta en el archivo fuente.","error"
"1784","0","0","account_number","0","0","ACCOUNT_INVALID_FORMAT","La cuenta es cero o excede 50 caracteres.","Corregir la cuenta en el archivo fuente.","error"
"1785","0","0","account_number","0","0","ACCOUNT_INVALID_FORMAT","La cuenta es cero o excede 50 caracteres.","Corregir la cuenta en el archivo fuente.","error"
"1786","0","0","account_number","0","0","ACCOUNT_INVALID_FORMAT","La cuenta es cero o excede 50 caracteres.","Corregir la cuenta en el archivo fuente.","error"
"1787","0","0","account_number","0","0","ACCOUNT_INVALID_FORMAT","La cuenta es cero o excede 50 caracteres.","Corregir la cuenta en el archivo fuente.","error"
"1788","0","0","account_number","0","0","ACCOUNT_INVALID_FORMAT","La cuenta es cero o excede 50 caracteres.","Corregir la cuenta en el archivo fuente.","error"
"1789","0","0","account_number","0","0","ACCOUNT_INVALID_FORMAT","La cuenta es cero o excede 50 caracteres.","Corregir la cuenta en el archivo fuente.","error"
"1790","0","0","account_number","0","0","ACCOUNT_INVALID_FORMAT","La cuenta es cero o excede 50 caracteres.","Corregir la cuenta en el archivo fuente.","error"
"1791","0","0","account_number","0","0","ACCOUNT_INVALID_FORMAT","La cuenta es cero o excede 50 caracteres.","Corregir la cuenta en el archivo fuente.","error"
"1792","0","0","account_number","0","0","ACCOUNT_INVALID_FORMAT","La cuenta es cero o excede 50 caracteres.","Corregir la cuenta en el archivo fuente.","error"
"1793","0","0","account_number","0","0","ACCOUNT_INVALID_FORMAT","La cuenta es cero o excede 50 caracteres.","Corregir la cuenta en el archivo fuente.","error"
"1794","0","0","account_number","0","0","ACCOUNT_INVALID_FORMAT","La cuenta es cero o excede 50 caracteres.","Corregir la cuenta en el archivo fuente.","error"
"1795","0","0","account_number","0","0","ACCOUNT_INVALID_FORMAT","La cuenta es cero o excede 50 caracteres.","Corregir la cuenta en el archivo fuente.","error"
"1796","0","0","account_number","0","0","ACCOUNT_INVALID_FORMAT","La cuenta es cero o excede 50 caracteres.","Corregir la cuenta en el archivo fuente.","error"
"1797","0","0","account_number","0","0","ACCOUNT_INVALID_FORMAT","La cuenta es cero o excede 50 caracteres.","Corregir la cuenta en el archivo fuente.","error"
"1798","0","0","account_number","0","0","ACCOUNT_INVALID_FORMAT","La cuenta es cero o excede 50 caracteres.","Corregir la cuenta en el archivo fuente.","error"
"1799","0","0","account_number","0","0","ACCOUNT_INVALID_FORMAT","La cuenta es cero o excede 50 caracteres.","Corregir la cuenta en el archivo fuente.","error"
"1800","0","0","account_number","0","0","ACCOUNT_INVALID_FORMAT","La cuenta es cero o excede 50 caracteres.","Corregir la cuenta en el archivo fuente.","error"
"1801","0","0","account_number","0","0","ACCOUNT_INVALID_FORMAT","La cuenta es cero o excede 50 caracteres.","Corregir la cuenta en el archivo fuente.","error"
"1802","0","0","account_number","0","0","ACCOUNT_INVALID_FORMAT","La cuenta es cero o excede 50 caracteres.","Corregir la cuenta en el archivo fuente.","error"
"1803","0","0","account_number","0","0","ACCOUNT_INVALID_FORMAT","La cuenta es cero o excede 50 caracteres.","Corregir la cuenta en el archivo fuente.","error"
"1804","0","0","account_number","0","0","ACCOUNT_INVALID_FORMAT","La cuenta es cero o excede 50 caracteres.","Corregir la cuenta en el archivo fuente.","error"
"1805","0","0","account_number","0","0","ACCOUNT_INVALID_FORMAT","La cuenta es cero o excede 50 caracteres.","Corregir la cuenta en el archivo fuente.","error"
"1806","0","0","account_number","0","0","ACCOUNT_INVALID_FORMAT","La cuenta es cero o excede 50 caracteres.","Corregir la cuenta en el archivo fuente.","error"
"1807","0","0","account_number","0","0","ACCOUNT_INVALID_FORMAT","La cuenta es cero o excede 50 caracteres.","Corregir la cuenta en el archivo fuente.","error"
"1808","0","0","account_number","0","0","ACCOUNT_INVALID_FORMAT","La cuenta es cero o excede 50 caracteres.","Corregir la cuenta en el archivo fuente.","error"
"1809","0","0","account_number","0","0","ACCOUNT_INVALID_FORMAT","La cuenta es cero o excede 50 caracteres.","Corregir la cuenta en el archivo fuente.","error"
"1810","0","0","account_number","0","0","ACCOUNT_INVALID_FORMAT","La cuenta es cero o excede 50 caracteres.","Corregir la cuenta en el archivo fuente.","error"
"1811","0","0","account_number","0","0","ACCOUNT_INVALID_FORMAT","La cuenta es cero o excede 50 caracteres.","Corregir la cuenta en el archivo fuente.","error"
"1812","0","0","account_number","0","0","ACCOUNT_INVALID_FORMAT","La cuenta es cero o excede 50 caracteres.","Corregir la cuenta en el archivo fuente.","error"
"1813","0","0","account_number","0","0","ACCOUNT_INVALID_FORMAT","La cuenta es cero o excede 50 caracteres.","Corregir la cuenta en el archivo fuente.","error"
"1814","0","0","account_number","0","0","ACCOUNT_INVALID_FORMAT","La cuenta es cero o excede 50 caracteres.","Corregir la cuenta en el archivo fuente.","error"
"1815","0","0","account_number","0","0","ACCOUNT_INVALID_FORMAT","La cuenta es cero o excede 50 caracteres.","Corregir la cuenta en el archivo fuente.","error"
"1816","0","0","account_number","0","0","ACCOUNT_INVALID_FORMAT","La cuenta es cero o excede 50 caracteres.","Corregir la cuenta en el archivo fuente.","error"
"1817","0","0","account_number","0","0","ACCOUNT_INVALID_FORMAT","La cuenta es cero o excede 50 caracteres.","Corregir la cuenta en el archivo fuente.","error"
"1818","0","0","account_number","0","0","ACCOUNT_INVALID_FORMAT","La cuenta es cero o excede 50 caracteres.","Corregir la cuenta en el archivo fuente.","error"
"1819","0","0","account_number","0","0","ACCOUNT_INVALID_FORMAT","La cuenta es cero o excede 50 caracteres.","Corregir la cuenta en el archivo fuente.","error"
"1820","0","0","account_number","0","0","ACCOUNT_INVALID_FORMAT","La cuenta es cero o excede 50 caracteres.","Corregir la cuenta en el archivo fuente.","error"
"1821","0","0","account_number","0","0","ACCOUNT_INVALID_FORMAT","La cuenta es cero o excede 50 caracteres.","Corregir la cuenta en el archivo fuente.","error"
"1822","0","0","account_number","0","0","ACCOUNT_INVALID_FORMAT","La cuenta es cero o excede 50 caracteres.","Corregir la cuenta en el archivo fuente.","error"
"1823","0","0","account_number","0","0","ACCOUNT_INVALID_FORMAT","La cuenta es cero o excede 50 caracteres.","Corregir la cuenta en el archivo fuente.","error"
"1824","0","0","account_number","0","0","ACCOUNT_INVALID_FORMAT","La cuenta es cero o excede 50 caracteres.","Corregir la cuenta en el archivo fuente.","error"
"1825","0","0","account_number","0","0","ACCOUNT_INVALID_FORMAT","La cuenta es cero o excede 50 caracteres.","Corregir la cuenta en el archivo fuente.","error"
"1826","0","0","account_number","0","0","ACCOUNT_INVALID_FORMAT","La cuenta es cero o excede 50 caracteres.","Corregir la cuenta en el archivo fuente.","error"
"1827","0","0","account_number","0","0","ACCOUNT_INVALID_FORMAT","La cuenta es cero o excede 50 caracteres.","Corregir la cuenta en el archivo fuente.","error"
"1828","0","0","account_number","0","0","ACCOUNT_INVALID_FORMAT","La cuenta es cero o excede 50 caracteres.","Corregir la cuenta en el archivo fuente.","error"
"1829","0","0","account_number","0","0","ACCOUNT_INVALID_FORMAT","La cuenta es cero o excede 50 caracteres.","Corregir la cuenta en el archivo fuente.","error"
"1830","0","0","account_number","0","0","ACCOUNT_INVALID_FORMAT","La cuenta es cero o excede 50 caracteres.","Corregir la cuenta en el archivo fuente.","error"
"1831","0","0","account_number","0","0","ACCOUNT_INVALID_FORMAT","La cuenta es cero o excede 50 caracteres.","Corregir la cuenta en el archivo fuente.","error"
"1832","0","0","account_number","0","0","ACCOUNT_INVALID_FORMAT","La cuenta es cero o excede 50 caracteres.","Corregir la cuenta en el archivo fuente.","error"
"1833","0","0","account_number","0","0","ACCOUNT_INVALID_FORMAT","La cuenta es cero o excede 50 caracteres.","Corregir la cuenta en el archivo fuente.","error"
"1834","0","0","account_number","0","0","ACCOUNT_INVALID_FORMAT","La cuenta es cero o excede 50 caracteres.","Corregir la cuenta en el archivo fuente.","error"
"1835","0","0","account_number","0","0","ACCOUNT_INVALID_FORMAT","La cuenta es cero o excede 50 caracteres.","Corregir la cuenta en el archivo fuente.","error"
"1836","0","0","account_number","0","0","ACCOUNT_INVALID_FORMAT","La cuenta es cero o excede 50 caracteres.","Corregir la cuenta en el archivo fuente.","error"
"1837","0","0","account_number","0","0","ACCOUNT_INVALID_FORMAT","La cuenta es cero o excede 50 caracteres.","Corregir la cuenta en el archivo fuente.","error"
"1838","0","0","account_number","0","0","ACCOUNT_INVALID_FORMAT","La cuenta es cero o excede 50 caracteres.","Corregir la cuenta en el archivo fuente.","error"
"1839","0","0","account_number","0","0","ACCOUNT_INVALID_FORMAT","La cuenta es cero o excede 50 caracteres.","Corregir la cuenta en el archivo fuente.","error"
"1840","0","0","account_number","0","0","ACCOUNT_INVALID_FORMAT","La cuenta es cero o excede 50 caracteres.","Corregir la cuenta en el archivo fuente.","error"
"1841","0","0","account_number","0","0","ACCOUNT_INVALID_FORMAT","La cuenta es cero o excede 50 caracteres.","Corregir la cuenta en el archivo fuente.","error"
"1842","0","0","account_number","0","0","ACCOUNT_INVALID_FORMAT","La cuenta es cero o excede 50 caracteres.","Corregir la cuenta en el archivo fuente.","error"
"1843","0","0","account_number","0","0","ACCOUNT_INVALID_FORMAT","La cuenta es cero o excede 50 caracteres.","Corregir la cuenta en el archivo fuente.","error"
"1844","0","0","account_number","0","0","ACCOUNT_INVALID_FORMAT","La cuenta es cero o excede 50 caracteres.","Corregir la cuenta en el archivo fuente.","error"
"1845","0","0","account_number","0","0","ACCOUNT_INVALID_FORMAT","La cuenta es cero o excede 50 caracteres.","Corregir la cuenta en el archivo fuente.","error"
"1846","0","0","account_number","0","0","ACCOUNT_INVALID_FORMAT","La cuenta es cero o excede 50 caracteres.","Corregir la cuenta en el archivo fuente.","error"
"1847","0","0","account_number","0","0","ACCOUNT_INVALID_FORMAT","La cuenta es cero o excede 50 caracteres.","Corregir la cuenta en el archivo fuente.","error"
"1848","0","0","account_number","0","0","ACCOUNT_INVALID_FORMAT","La cuenta es cero o excede 50 caracteres.","Corregir la cuenta en el archivo fuente.","error"
"1849","0","0","account_number","0","0","ACCOUNT_INVALID_FORMAT","La cuenta es cero o excede 50 caracteres.","Corregir la cuenta en el archivo fuente.","error"
"1850","0","0","account_number","0","0","ACCOUNT_INVALID_FORMAT","La cuenta es cero o excede 50 caracteres.","Corregir la cuenta en el archivo fuente.","error"
"1851","0","0","account_number","0","0","ACCOUNT_INVALID_FORMAT","La cuenta es cero o excede 50 caracteres.","Corregir la cuenta en el archivo fuente.","error"
"1852","0","0","account_number","0","0","ACCOUNT_INVALID_FORMAT","La cuenta es cero o excede 50 caracteres.","Corregir la cuenta en el archivo fuente.","error"
"1853","0","0","account_number","0","0","ACCOUNT_INVALID_FORMAT","La cuenta es cero o excede 50 caracteres.","Corregir la cuenta en el archivo fuente.","error"
"1854","0","0","account_number","0","0","ACCOUNT_INVALID_FORMAT","La cuenta es cero o excede 50 caracteres.","Corregir la cuenta en el archivo fuente.","error"
"1855","0","0","account_number","0","0","ACCOUNT_INVALID_FORMAT","La cuenta es cero o excede 50 caracteres.","Corregir la cuenta en el archivo fuente.","error"
"1856","0","0","account_number","0","0","ACCOUNT_INVALID_FORMAT","La cuenta es cero o excede 50 caracteres.","Corregir la cuenta en el archivo fuente.","error"
"1857","0","0","account_number","0","0","ACCOUNT_INVALID_FORMAT","La cuenta es cero o excede 50 caracteres.","Corregir la cuenta en el archivo fuente.","error"
"1858","0","0","account_number","0","0","ACCOUNT_INVALID_FORMAT","La cuenta es cero o excede 50 caracteres.","Corregir la cuenta en el archivo fuente.","error"
"1859","0","0","account_number","0","0","ACCOUNT_INVALID_FORMAT","La cuenta es cero o excede 50 caracteres.","Corregir la cuenta en el archivo fuente.","error"
"1860","0","0","account_number","0","0","ACCOUNT_INVALID_FORMAT","La cuenta es cero o excede 50 caracteres.","Corregir la cuenta en el archivo fuente.","error"
"1861","0","0","account_number","0","0","ACCOUNT_INVALID_FORMAT","La cuenta es cero o excede 50 caracteres.","Corregir la cuenta en el archivo fuente.","error"
"1862","0","0","account_number","0","0","ACCOUNT_INVALID_FORMAT","La cuenta es cero o excede 50 caracteres.","Corregir la cuenta en el archivo fuente.","error"
"1863","0","0","account_number","0","0","ACCOUNT_INVALID_FORMAT","La cuenta es cero o excede 50 caracteres.","Corregir la cuenta en el archivo fuente.","error"
"1864","0","0","account_number","0","0","ACCOUNT_INVALID_FORMAT","La cuenta es cero o excede 50 caracteres.","Corregir la cuenta en el archivo fuente.","error"
"1865","0","0","account_number","0","0","ACCOUNT_INVALID_FORMAT","La cuenta es cero o excede 50 caracteres.","Corregir la cuenta en el archivo fuente.","error"
"1866","0","0","account_number","0","0","ACCOUNT_INVALID_FORMAT","La cuenta es cero o excede 50 caracteres.","Corregir la cuenta en el archivo fuente.","error"
"1867","0","0","account_number","0","0","ACCOUNT_INVALID_FORMAT","La cuenta es cero o excede 50 caracteres.","Corregir la cuenta en el archivo fuente.","error"
"1868","0","0","account_number","0","0","ACCOUNT_INVALID_FORMAT","La cuenta es cero o excede 50 caracteres.","Corregir la cuenta en el archivo fuente.","error"
"1869","0","0","account_number","0","0","ACCOUNT_INVALID_FORMAT","La cuenta es cero o excede 50 caracteres.","Corregir la cuenta en el archivo fuente.","error"
"1870","137","137","installation_year","0","","YEAR_INVALID_FORMAT","El año no es un entero dentro del rango 1900–año siguiente.","Importar NULL y revisar el valor original conservado en metadata.","warning"
"1871","142","142","installation_year","0","","YEAR_INVALID_FORMAT","El año no es un entero dentro del rango 1900–año siguiente.","Importar NULL y revisar el valor original conservado en metadata.","warning"
"1872","180","180","installation_year","0","","YEAR_INVALID_FORMAT","El año no es un entero dentro del rango 1900–año siguiente.","Importar NULL y revisar el valor original conservado en metadata.","warning"
"1873","78","78","installation_year","0","","YEAR_INVALID_FORMAT","El año no es un entero dentro del rango 1900–año siguiente.","Importar NULL y revisar el valor original conservado en metadata.","warning"
"1874","273","273","installation_year","0","","YEAR_INVALID_FORMAT","El año no es un entero dentro del rango 1900–año siguiente.","Importar NULL y revisar el valor original conservado en metadata.","warning"
"1878","359","359","installation_year","0","","YEAR_INVALID_FORMAT","El año no es un entero dentro del rango 1900–año siguiente.","Importar NULL y revisar el valor original conservado en metadata.","warning"
"1879","365","365","installation_year","0","","YEAR_INVALID_FORMAT","El año no es un entero dentro del rango 1900–año siguiente.","Importar NULL y revisar el valor original conservado en metadata.","warning"
"1880","3671","3671","installation_year","0","","YEAR_INVALID_FORMAT","El año no es un entero dentro del rango 1900–año siguiente.","Importar NULL y revisar el valor original conservado en metadata.","warning"
"1881","374","374","installation_year","0","","YEAR_INVALID_FORMAT","El año no es un entero dentro del rango 1900–año siguiente.","Importar NULL y revisar el valor original conservado en metadata.","warning"
"1882","526","526","installation_year","0","","YEAR_INVALID_FORMAT","El año no es un entero dentro del rango 1900–año siguiente.","Importar NULL y revisar el valor original conservado en metadata.","warning"
"1885","93","93","installation_year","0","","YEAR_INVALID_FORMAT","El año no es un entero dentro del rango 1900–año siguiente.","Importar NULL y revisar el valor original conservado en metadata.","warning"
"1886","2515","2515","installation_year","0","","YEAR_INVALID_FORMAT","El año no es un entero dentro del rango 1900–año siguiente.","Importar NULL y revisar el valor original conservado en metadata.","warning"
"1903","990","990","installation_year","0","","YEAR_INVALID_FORMAT","El año no es un entero dentro del rango 1900–año siguiente.","Importar NULL y revisar el valor original conservado en metadata.","warning"
"1904","340","340","installation_year","0","","YEAR_INVALID_FORMAT","El año no es un entero dentro del rango 1900–año siguiente.","Importar NULL y revisar el valor original conservado en metadata.","warning"
"1905","339","339","installation_year","0","","YEAR_INVALID_FORMAT","El año no es un entero dentro del rango 1900–año siguiente.","Importar NULL y revisar el valor original conservado en metadata.","warning"
"1913","762","762","installation_year","0","","YEAR_INVALID_FORMAT","El año no es un entero dentro del rango 1900–año siguiente.","Importar NULL y revisar el valor original conservado en metadata.","warning"
"1914","254","254","installation_year","0","","YEAR_INVALID_FORMAT","El año no es un entero dentro del rango 1900–año siguiente.","Importar NULL y revisar el valor original conservado en metadata.","warning"
"1915","235","235","installation_year","0","","YEAR_INVALID_FORMAT","El año no es un entero dentro del rango 1900–año siguiente.","Importar NULL y revisar el valor original conservado en metadata.","warning"
"1916","814","814","installation_year","0","","YEAR_INVALID_FORMAT","El año no es un entero dentro del rango 1900–año siguiente.","Importar NULL y revisar el valor original conservado en metadata.","warning"
"1925","364","364","installation_year","0","","YEAR_INVALID_FORMAT","El año no es un entero dentro del rango 1900–año siguiente.","Importar NULL y revisar el valor original conservado en metadata.","warning"
"1926","368","368","installation_year","0","","YEAR_INVALID_FORMAT","El año no es un entero dentro del rango 1900–año siguiente.","Importar NULL y revisar el valor original conservado en metadata.","warning"
"1927","291","291","installation_year","0","","YEAR_INVALID_FORMAT","El año no es un entero dentro del rango 1900–año siguiente.","Importar NULL y revisar el valor original conservado en metadata.","warning"
"1928","21","21","installation_year","0","","YEAR_INVALID_FORMAT","El año no es un entero dentro del rango 1900–año siguiente.","Importar NULL y revisar el valor original conservado en metadata.","warning"
"1940","640","640","installation_year","0","","YEAR_INVALID_FORMAT","El año no es un entero dentro del rango 1900–año siguiente.","Importar NULL y revisar el valor original conservado en metadata.","warning"
"1941","638","638","installation_year","0","","YEAR_INVALID_FORMAT","El año no es un entero dentro del rango 1900–año siguiente.","Importar NULL y revisar el valor original conservado en metadata.","warning"
"1942","637","637","installation_year","0","","YEAR_INVALID_FORMAT","El año no es un entero dentro del rango 1900–año siguiente.","Importar NULL y revisar el valor original conservado en metadata.","warning"
"1943","1042","1042","installation_year","0","","YEAR_INVALID_FORMAT","El año no es un entero dentro del rango 1900–año siguiente.","Importar NULL y revisar el valor original conservado en metadata.","warning"
"1944","1039","1039","installation_year","0","","YEAR_INVALID_FORMAT","El año no es un entero dentro del rango 1900–año siguiente.","Importar NULL y revisar el valor original conservado en metadata.","warning"
"1945","639","639","installation_year","0","","YEAR_INVALID_FORMAT","El año no es un entero dentro del rango 1900–año siguiente.","Importar NULL y revisar el valor original conservado en metadata.","warning"
"1946","1038","1038","installation_year","0","","YEAR_INVALID_FORMAT","El año no es un entero dentro del rango 1900–año siguiente.","Importar NULL y revisar el valor original conservado en metadata.","warning"
"1947","87","87","installation_year","0","","YEAR_INVALID_FORMAT","El año no es un entero dentro del rango 1900–año siguiente.","Importar NULL y revisar el valor original conservado en metadata.","warning"
"1948","104","104","installation_year","0","","YEAR_INVALID_FORMAT","El año no es un entero dentro del rango 1900–año siguiente.","Importar NULL y revisar el valor original conservado en metadata.","warning"
"1950","1661","1661","installation_angle_deg","800","","ANGLE_OUT_OF_RANGE","El ángulo no está entre 0 y 360.","Importar NULL y revisar el valor original conservado en metadata.","warning"
"1957","1661","1661","installation_angle_deg","800","","ANGLE_OUT_OF_RANGE","El ángulo no está entre 0 y 360.","Importar NULL y revisar el valor original conservado en metadata.","warning"
"3","1867","1867","account_number","1867","1867","ACCOUNT_DUPLICATE","Cuenta duplicada con conflictos: sourceX, sourceY, elevationM.","Resolver el grupo manualmente antes de importar.","error"
"21","1867","1867","account_number","1867","1867","ACCOUNT_DUPLICATE","Cuenta duplicada con conflictos: sourceX, sourceY, elevationM.","Resolver el grupo manualmente antes de importar.","error"
"4","1847","1847","account_number","1847","1847","ACCOUNT_DUPLICATE","Cuenta duplicada con conflictos: sourceX, sourceY, installationAngleDeg, elevationM.","Resolver el grupo manualmente antes de importar.","error"
"26","1847","1847","account_number","1847","1847","ACCOUNT_DUPLICATE","Cuenta duplicada con conflictos: sourceX, sourceY, installationAngleDeg, elevationM.","Resolver el grupo manualmente antes de importar.","error"
"36","1727","1727","account_number","1727","1727","ACCOUNT_DUPLICATE","Cuenta duplicada con conflictos: sourceX, sourceY, installationAngleDeg, elevationM, outletCount.","Resolver el grupo manualmente antes de importar.","error"
"70","1727","1727","account_number","1727","1727","ACCOUNT_DUPLICATE","Cuenta duplicada con conflictos: sourceX, sourceY, installationAngleDeg, elevationM, outletCount.","Resolver el grupo manualmente antes de importar.","error"
"1894","1727","1727","account_number","1727","1727","ACCOUNT_DUPLICATE","Cuenta duplicada con conflictos: sourceX, sourceY, installationAngleDeg, elevationM, outletCount.","Resolver el grupo manualmente antes de importar.","error"
"38","1718","1718","account_number","1718","1718","ACCOUNT_DUPLICATE","Cuenta duplicada con conflictos: sourceX, sourceY, installationAngleDeg, elevationM.","Resolver el grupo manualmente antes de importar.","error"
"1955","1718","1718","account_number","1718","1718","ACCOUNT_DUPLICATE","Cuenta duplicada con conflictos: sourceX, sourceY, installationAngleDeg, elevationM.","Resolver el grupo manualmente antes de importar.","error"
"42","1756","1756","account_number","1756","1756","ACCOUNT_DUPLICATE","Cuenta duplicada con conflictos: sourceX, sourceY, installationAngleDeg, elevationM, outletCount.","Resolver el grupo manualmente antes de importar.","error"
"72","1756","1756","account_number","1756","1756","ACCOUNT_DUPLICATE","Cuenta duplicada con conflictos: sourceX, sourceY, installationAngleDeg, elevationM, outletCount.","Resolver el grupo manualmente antes de importar.","error"
"1898","1756","1756","account_number","1756","1756","ACCOUNT_DUPLICATE","Cuenta duplicada con conflictos: sourceX, sourceY, installationAngleDeg, elevationM, outletCount.","Resolver el grupo manualmente antes de importar.","error"
"43","1832","1832","account_number","1832","1832","ACCOUNT_DUPLICATE","Cuenta duplicada con conflictos: sourceX, sourceY, installationAngleDeg, elevationM, outletCount.","Resolver el grupo manualmente antes de importar.","error"
"1901","1832","1832","account_number","1832","1832","ACCOUNT_DUPLICATE","Cuenta duplicada con conflictos: sourceX, sourceY, installationAngleDeg, elevationM, outletCount.","Resolver el grupo manualmente antes de importar.","error"
"53","1710","1710","account_number","1710","1710","ACCOUNT_DUPLICATE","Cuenta duplicada con conflictos: sourceX, sourceY, installationAngleDeg, elevationM.","Resolver el grupo manualmente antes de importar.","error"
"91","1710","1710","account_number","1710","1710","ACCOUNT_DUPLICATE","Cuenta duplicada con conflictos: sourceX, sourceY, installationAngleDeg, elevationM.","Resolver el grupo manualmente antes de importar.","error"
"58","1651","1651","account_number","1651","1651","ACCOUNT_DUPLICATE","Cuenta duplicada con conflictos: sourceX, sourceY, installationAngleDeg, elevationM.","Resolver el grupo manualmente antes de importar.","error"
"153","1651","1651","account_number","1651","1651","ACCOUNT_DUPLICATE","Cuenta duplicada con conflictos: sourceX, sourceY, installationAngleDeg, elevationM.","Resolver el grupo manualmente antes de importar.","error"
"59","1728","1728","account_number","1728","1728","ACCOUNT_DUPLICATE","Cuenta duplicada con conflictos: sourceX, sourceY, elevationM, outletCount.","Resolver el grupo manualmente antes de importar.","error"
"1895","1728","1728","account_number","1728","1728","ACCOUNT_DUPLICATE","Cuenta duplicada con conflictos: sourceX, sourceY, elevationM, outletCount.","Resolver el grupo manualmente antes de importar.","error"
"60","1726","1726","account_number","1726","1726","ACCOUNT_DUPLICATE","Cuenta duplicada con conflictos: sourceX, sourceY, installationAngleDeg, elevationM.","Resolver el grupo manualmente antes de importar.","error"
"103","1726","1726","account_number","1726","1726","ACCOUNT_DUPLICATE","Cuenta duplicada con conflictos: sourceX, sourceY, installationAngleDeg, elevationM.","Resolver el grupo manualmente antes de importar.","error"
"61","1716","1716","account_number","1716","1716","ACCOUNT_DUPLICATE","Cuenta duplicada con conflictos: sourceX, sourceY, elevationM, outletCount.","Resolver el grupo manualmente antes de importar.","error"
"1893","1716","1716","account_number","1716","1716","ACCOUNT_DUPLICATE","Cuenta duplicada con conflictos: sourceX, sourceY, elevationM, outletCount.","Resolver el grupo manualmente antes de importar.","error"
"64","1655","1655","account_number","1655","1655","ACCOUNT_DUPLICATE","Cuenta duplicada con conflictos: sourceX, sourceY, installationAngleDeg, elevationM, outletCount.","Resolver el grupo manualmente antes de importar.","error"
"1888","1655","1655","account_number","1655","1655","ACCOUNT_DUPLICATE","Cuenta duplicada con conflictos: sourceX, sourceY, installationAngleDeg, elevationM, outletCount.","Resolver el grupo manualmente antes de importar.","error"
"69","1736","1736","account_number","1736","1736","ACCOUNT_DUPLICATE","Cuenta duplicada con conflictos: sourceX, sourceY, outletCount.","Resolver el grupo manualmente antes de importar.","error"
